"Gene"	"Correlation"	"P.value"
"FUT8"	0.343055324820974	2.12825419335981e-06
"GALNT6"	0.34300039852525	2.13676556191249e-06
"MIER3"	0.342602149167403	2.19945493455828e-06
"MXRA5"	0.342337728590606	2.24204127502093e-06
"DAPP1"	0.3416455636919	2.35726721038897e-06
"HSPA4"	0.341627374516535	2.36036992201685e-06
"USP25"	0.341571588870583	2.36991011005135e-06
"CORO1C"	0.34119867079798	2.43463399325222e-06
"GIGYF2"	0.341045089562719	2.46177587086352e-06
"FAF2"	0.340987021484295	2.47211288342947e-06
"NCSTN"	0.340928708497226	2.48253506380278e-06
"GALE"	0.340725255194548	2.51922641578289e-06
"DUSP6"	0.339842934302687	2.6844043641864e-06
"GALC"	0.339743926569927	2.7035697268131e-06
"LARP4"	0.339707445899861	2.7106642228449e-06
"TOM1L1"	0.339498613959474	2.75161854411988e-06
"EFNA2"	0.339413854739037	2.76840820264381e-06
"ADAR"	0.339403136368942	2.77053829708224e-06
"SFN"	0.339153213912955	2.82065054961917e-06
"NCAPH"	0.339099301588252	2.83157308453028e-06
"C11orf86"	0.338787841988261	2.89546625107358e-06
"KIAA2018"	0.338129753691452	3.03500702441401e-06
"ERLIN2"	0.337962453800379	3.07148796470829e-06
"DAG1"	0.337734185430871	3.1219368160748e-06
"XRN2"	0.337530653877794	3.16758243708798e-06
"FUT2"	0.337381100524907	3.20152628052309e-06
"ARPP19"	0.337377890081378	3.20225872793277e-06
"SMCHD1"	0.337033264156272	3.28181704371604e-06
"LHFPL2"	0.337027785900422	3.28309677137884e-06
"SULF1"	0.336752181647146	3.34809430839722e-06
"DNM2"	0.336469841294918	3.4159482991582e-06
"MTBP"	0.335765678215268	3.59092089347573e-06
"CPNE8"	0.335510948444202	3.65629032207635e-06
"AKAP13"	0.335452345744786	3.67148835834716e-06
"CDCA2"	0.335366893355212	3.69375726834565e-06
"C4orf36"	0.3350250394426	3.78413537191219e-06
"GNAI3"	0.334923736302601	3.8113187230106e-06
"KHNYN"	0.334746832544691	3.85923411657216e-06
"UBLCP1"	0.334549821672203	3.91326936756861e-06
"ANXA1"	0.33449109376063	3.929515614728e-06
"KIF4A"	0.334277920757456	3.98902720733297e-06
"KRT80"	0.333859786303311	4.10825470733182e-06
"SLC35A1"	0.333716572911996	4.14986367770795e-06
"NGEF"	0.333701175970028	4.15436084285077e-06
"GANC"	0.333604069007738	4.18283089448438e-06
"TFCP2L1"	0.333438238643218	4.23187853366756e-06
"EHHADH"	0.33304886075876	4.34920169496078e-06
"TRPV3"	0.332746164806798	4.44253484923373e-06
"MACF1"	0.332645407905089	4.47402205131135e-06
"ABLIM3"	0.332013803930258	4.67628488836882e-06
"FRS2"	0.33134471346329	4.90001209008864e-06
"POSTN"	0.331338933380863	4.90198837512615e-06
"CEP152"	0.331313895121242	4.91055802523857e-06
"LPCAT4"	0.331250193774214	4.93242477837186e-06
"ASB7"	0.331175500755617	4.95818242152094e-06
"HIP1"	0.331118857492891	4.97780077347114e-06
"CPSF6"	0.330842850627275	5.07445487440039e-06
"SHPRH"	0.330555452642633	5.17699049027604e-06
"GPSM2"	0.330382859419028	5.23950915088946e-06
"TSPAN5"	0.330115536423976	5.33775876181005e-06
"MAN1A2"	0.329860712376279	5.43304096872844e-06
"RAD54L2"	0.329364851681099	5.62309700992375e-06
"TRUB1"	0.3293423610575	5.63186521299135e-06
"C19orf55"	0.329287241843311	5.65340891970449e-06
"CLDN4"	0.329021335086552	5.75844383446418e-06
"SCUBE3"	0.328946394263942	5.78837886924514e-06
"HNRNPU"	0.32891495071579	5.80098289624937e-06
"CDYL2"	0.32883236440114	5.83421147530646e-06
"CYP2S1"	0.328810693852062	5.84296048686658e-06
"ALDH3B1"	0.3287995198153	5.84747662464035e-06
"FAM83H"	0.328783095474111	5.85412075754748e-06
"MED13L"	0.328712079746972	5.8829312751388e-06
"MSLN"	0.328466112438788	5.98376191570321e-06
"BIRC2"	0.328099324047471	6.13717255379057e-06
"SEL1L3"	0.328091756449744	6.14037668369826e-06
"TJP3"	0.327649809221506	6.33027550061781e-06
"ASCC3"	0.327234449858653	6.51381834989747e-06
"PAPD4"	0.327074967106744	6.5856244282483e-06
"MMAA"	0.32691181902559	6.6598574067735e-06
"TCP11L2"	0.326884494021552	6.67236772660251e-06
"TOR1AIP1"	0.326622203780805	6.79359248496236e-06
"NIPBL"	0.326305791434149	6.94261190323043e-06
"APAF1"	0.326247780621066	6.97026716930008e-06
"BPNT1"	0.325872560405852	7.15168377061663e-06
"RDH10"	0.325852062712339	7.16172216178519e-06
"ECD"	0.325448267689604	7.36221935611658e-06
"RNASEH1"	0.324906639622879	7.63952431117131e-06
"FUT4"	0.324859845134713	7.6639415219474e-06
"HIST1H2BD"	0.324559942929883	7.82219491051753e-06
"SRCAP"	0.324322258899845	7.94981218666742e-06
"PPM1L"	0.323838130265387	8.21588013421433e-06
"MIA2"	0.32377732480405	8.24988814535365e-06
"SH2D3A"	0.323687965942666	8.30010804703889e-06
"MARK2"	0.323562451437097	8.37113702460167e-06
"TRIM2"	0.323508136355233	8.40205231713984e-06
"LANCL1"	0.323087329268623	8.64526231209542e-06
"FOXD1"	0.322859059278789	8.77996941470076e-06
"HOXA6"	0.322536545787423	8.97368549755957e-06
"VCAN"	0.322531341345412	8.97684447133834e-06
"FUT6"	0.322275212520048	9.13361708310281e-06
"STAU2"	0.322272004808789	9.13559682315019e-06
"UBR4"	0.321526202194347	9.60709439777414e-06
"RTF1"	0.321404726855897	9.68604113896486e-06
"GAB1"	0.321192896796522	9.8251814672454e-06
"MARVELD2"	0.321116426699393	9.87587421238592e-06
"ARPC2"	0.32069723503797	1.01581903231042e-05
"CBX3"	0.320412031970055	1.03546187433989e-05
"MRPL3"	0.319678871728897	1.08762086959386e-05
"HMGCR"	0.31949003535358	1.10145262985921e-05
"ELMOD2"	0.319408215234081	1.10749729986295e-05
"EFNB1"	0.319397348096241	1.10830249586475e-05
"HK1"	0.319105083930306	1.13016672156397e-05
"F2R"	0.319099636279681	1.13057810936793e-05
"EDNRA"	0.318969041822374	1.14048268783069e-05
"AP4E1"	0.318825057759086	1.15149794257985e-05
"LACTB"	0.318806317312091	1.1529390327488e-05
"RPGRIP1L"	0.318397135026098	1.18483287402418e-05
"POLQ"	0.318335409027522	1.18971600478112e-05
"HIVEP2"	0.318304084177733	1.19220138657149e-05
"SENP1"	0.318296100876773	1.19283558433184e-05
"DNM1L"	0.318106704180461	1.20797533200591e-05
"AKAP10"	0.317783113163332	1.23426372234658e-05
"ETV6"	0.317356495513834	1.26974999904585e-05
"PLEKHH2"	0.317005347545019	1.29968074573051e-05
"ZXDB"	0.31660687332907	1.33445363134811e-05
"LARP1"	0.316127840975486	1.37742151615416e-05
"DPYD"	0.316104992500561	1.37950330914139e-05
"FAM102B"	0.316026923843653	1.38663885552617e-05
"GCOM1"	0.315663035138562	1.4203616357301e-05
"CRYZ"	0.315637313079322	1.42277450224792e-05
"ARHGAP27"	0.315466855161112	1.43886259235677e-05
"DCAF12"	0.314827733181641	1.50072882323985e-05
"GALK2"	0.313861691906738	1.59903363916762e-05
"TMEM131"	0.313847336574018	1.60053933357579e-05
"C16orf72"	0.313678904795538	1.6183061134213e-05
"SATB2"	0.313649465568453	1.62143054154631e-05
"FLRT3"	0.313180430579772	1.67198543818748e-05
"TMEM68"	0.31310887958284	1.67982727895352e-05
"KLHDC10"	0.312656971334017	1.73016418707249e-05
"TSPAN3"	0.312455343245102	1.75307985232481e-05
"USP43"	0.312451526880931	1.75351634681575e-05
"GABRP"	0.312324598011485	1.76809240276008e-05
"NAA30"	0.312280060636645	1.77323398980228e-05
"ZSCAN4"	0.311983655469283	1.80781380847165e-05
"WFDC3"	0.311887271521893	1.81919492724543e-05
"RAI14"	0.311842087393243	1.8245535885412e-05
"ARFGAP3"	0.311790272238347	1.83071701677125e-05
"CDK7"	0.31176853242927	1.83330882609021e-05
"SKIV2L2"	0.311709454735603	1.84036955856152e-05
"C5orf51"	0.31165053167419	1.84743739079845e-05
"TMEM194B"	0.311614213967906	1.85180646999241e-05
"ESM1"	0.31129051451386	1.89118153996887e-05
"ZNF367"	0.311133152998439	1.91060752498314e-05
"EXOC8"	0.310869396274846	1.94359108139578e-05
"TTBK2"	0.310729231012504	1.96133724409145e-05
"IVNS1ABP"	0.310494380237172	1.99141485186772e-05
"PTGES3"	0.310207234970673	2.02878177500358e-05
"POLR1A"	0.309745424704391	2.09027001740867e-05
"CYP2C19"	0.309672675362331	2.100115256216e-05
"SNX13"	0.309545554125045	2.11742385659261e-05
"ANXA5"	0.309392332630261	2.1384652039151e-05
"HIGD1A"	0.309134309638282	2.1743452461821e-05
"COL5A2"	0.30888416916905	2.20967102642673e-05
"FAM175B"	0.308790968938917	2.22297108713214e-05
"PALLD"	0.308637266639209	2.24507022063986e-05
"RSBN1L"	0.308468484009128	2.26957636580851e-05
"RNF149"	0.308466015747832	2.26993660712018e-05
"PPIP5K2"	0.308096212417165	2.32452310629425e-05
"PUM2"	0.308053991935006	2.33083343793266e-05
"BIRC3"	0.308036998942105	2.33337779332841e-05
"TOB2"	0.307995767105152	2.33956232145799e-05
"TMEM106A"	0.307912120590745	2.35215634324136e-05
"SLC35D1"	0.307796330650958	2.36969554946006e-05
"ANXA4"	0.30777084386913	2.37357267755398e-05
"AHCYL2"	0.307593776802924	2.40067435391757e-05
"SLC39A11"	0.307020350278512	2.49045978044392e-05
"CDH11"	0.306934738021759	2.50413338649588e-05
"WDFY3"	0.306924021965598	2.5058498849608e-05
"GJB5"	0.3065337707445	2.56912188923645e-05
"NMU"	0.306491470906096	2.57606981505827e-05
"EMP1"	0.306403881778345	2.59051307476701e-05
"ETS2"	0.306286704659942	2.60995478540155e-05
"ZNF776"	0.306244739424845	2.61695094672979e-05
"STX6"	0.306212652767964	2.62231214490526e-05
"EIF4E"	0.306136240168352	2.63512127522249e-05
"TRIB1"	0.306032819577077	2.65255177780293e-05
"MYOM3"	0.30588085274302	2.67836162355831e-05
"COX6B2"	0.305677985590145	2.71318552432559e-05
"NDC80"	0.305245799318881	2.78880265941259e-05
"NUP205"	0.305149931478403	2.80584322607933e-05
"CAPN9"	0.305005027671557	2.83178638567774e-05
"GNA11"	0.304808491523595	2.86733514915282e-05
"DOCK1"	0.303747474396232	3.06662690163176e-05
"ARL5A"	0.30338525242988	3.13760142179095e-05
"CST1"	0.303062896443051	3.20206339956023e-05
"OSBPL11"	0.302893456074085	3.23644489884993e-05
"PAPOLA"	0.302844543337807	3.24643438717057e-05
"GTF2I"	0.302655978566849	3.28521761066996e-05
"POLD3"	0.302284026518848	3.36300216776255e-05
"DSG3"	0.302272337899	3.36547444087718e-05
"KDELR2"	0.302011472893801	3.42109774337861e-05
"NEBL"	0.302005213431848	3.42244300272124e-05
"UBR3"	0.301813066828382	3.46398160664508e-05
"PSME4"	0.301586991839149	3.51346280176074e-05
"TLR6"	0.30081645609009	3.68715697017545e-05
"C6orf223"	0.300808195541415	3.6890621249131e-05
"CSTF2"	0.300719753717608	3.70951788458035e-05
"PLIN3"	0.300651496190311	3.72537816314167e-05
"FBN1"	0.300646839542428	3.72646250187978e-05
"MR1"	0.300554332647256	3.7480651689575e-05
"SLCO4A1"	0.300455569799888	3.77125884428479e-05
"C3orf58"	0.300109498709656	3.85360150570984e-05
"PKD1L2"	0.299595823535338	3.97894873850792e-05
"CATSPER1"	0.299214628736385	4.07443748981176e-05
"TXNIP"	0.299187023907853	4.08143553248846e-05
"FRMD3"	0.298248547980551	4.32618648480743e-05
"ANGPT2"	0.298229673809169	4.33124756933489e-05
"LCORL"	0.297905816192872	4.41896196895683e-05
"PCMTD1"	0.297784219100321	4.45232494593469e-05
"GCNT1"	0.297669846287385	4.48392185701744e-05
"COL6A3"	0.297516747523974	4.52654746423173e-05
"ALAS1"	0.296665696771911	4.77052732513832e-05
"MGAT4B"	0.296523738310909	4.81240805880213e-05
"SHANK2"	0.296409777391193	4.84627878927707e-05
"PHLDA1"	0.296174071550202	4.91704611538352e-05
"TRIM40"	0.295973520459151	4.97802243096324e-05
"DLST"	0.295875937379838	5.00794834720301e-05
"C3orf38"	0.295807799267398	5.028944507777e-05
"CDC42EP3"	0.295171999921899	5.22888811032161e-05
"S100A16"	0.2951380738424	5.23976422707704e-05
"VSIG2"	0.29502557628359	5.2759813148011e-05
"BACE2"	0.295020716719324	5.27755107411877e-05
"COL4A1"	0.294670530983917	5.39183209011536e-05
"RTKN2"	0.293869481366974	5.6620512803412e-05
"PPARGC1B"	0.293191159816966	5.90076453525698e-05
"GPR160"	0.292732426198487	6.06752317512546e-05
"COL3A1"	0.292664557985016	6.09256709631986e-05
"DPY19L3"	0.292657680624438	6.09511030649568e-05
"COL5A1"	0.292595328848488	6.11821317533673e-05
"CLIC1"	0.292518753297257	6.14669879024209e-05
"HOXA13"	0.29215262855765	6.28462400589646e-05
"FBXO22"	0.291773699286053	6.43042875025799e-05
"ATP11C"	0.291691300277954	6.46255178986038e-05
"VPS13A"	0.291647801823013	6.47957022842721e-05
"SLC39A1"	0.291577120531441	6.50731347451384e-05
"TANC2"	0.291413511380275	6.57196028651366e-05
"GPR20"	0.291101021504651	6.69711256099599e-05
"PARP3"	0.290994697258822	6.74020292857145e-05
"KDM1B"	0.29066483943561	6.87554678576386e-05
"DICER1"	0.290242152913732	7.05270771312029e-05
"C12orf56"	0.289664041002598	7.30195362150762e-05
"HSPG2"	0.289621015685838	7.32082996755876e-05
"COG5"	0.289353177058877	7.43937094186916e-05
"TMTC3"	0.28886699477858	7.65915931114517e-05
"SRRM2"	0.288592927387452	7.78572548759308e-05
"TSPAN15"	0.288580990291484	7.79128243284705e-05
"FAM98B"	0.288079120896911	8.02830518072541e-05
"MAFF"	0.288006667197908	8.06307670797023e-05
"WDR43"	0.287898277553583	8.11535802399796e-05
"C4orf32"	0.287851191763136	8.13816851753468e-05
"DMBT1"	0.287521048966186	8.29980044510092e-05
"RAD54B"	0.287404659667458	8.35749625031406e-05
"RASSF8"	0.287398622955494	8.36049896154088e-05
"KDELR3"	0.287343591839414	8.38791855478133e-05
"CP"	0.287338565527877	8.39042714097174e-05
"TRIM6"	0.287328440287101	8.39548269094457e-05
"OSBPL1A"	0.287109621198847	8.50543936017697e-05
"DUSP10"	0.287043226941094	8.53906841406055e-05
"AP2B1"	0.28697044244329	8.5760772884177e-05
"IGSF9B"	0.286896245066379	8.61395922608325e-05
"COL12A1"	0.286839488786533	8.64304227138666e-05
"SCLT1"	0.286733058968156	8.69782719296519e-05
"RCC1"	0.286148238694332	9.00471557212572e-05
"PADI1"	0.286110578000591	9.0248218541395e-05
"TDRD7"	0.28597908002211	9.09535619798852e-05
"IL1RAPL2"	0.285800028279095	9.19222839762e-05
"SNRNP27"	0.285735894200241	9.22716122624333e-05
"DDX52"	0.285694153999286	9.24996320834972e-05
"DYNC1H1"	0.285353698765622	9.43792868403306e-05
"HMGA1"	0.285223694259249	9.51064327432476e-05
"ADAMTS6"	0.285189170854619	9.53004099200891e-05
"VWA3B"	0.285092002234142	9.5848363236615e-05
"AK7"	0.284911807107012	9.68723356103205e-05
"IQGAP2"	0.284414332157381	9.9752695965307e-05
"GABPB1"	0.283985688688499	0.00010229862569219
"FBXO45"	0.283959518327494	0.000102456017883804
"CLIC4"	0.283586119136373	0.000104726522074522
"NAPEPLD"	0.283340868000141	0.000106243331928147
"EPHX4"	0.283294844464524	0.000106530255550674
"IRX5"	0.283270966303868	0.000106679404208319
"OCIAD2"	0.28312709354723	0.000107582210880899
"AGL"	0.283112413735162	0.000107674728030221
"CLDN23"	0.282888614515335	0.00010909443676846
"SOX21"	0.282340073408207	0.000112648612385621
"ZC3H7A"	0.282278082822945	0.000113057010909326
"ZNF641"	0.28225407539544	0.000113215545291271
"FANCB"	0.282224185655308	0.000113413214440424
"GMEB1"	0.282014778541922	0.000114807160909966
"SIPA1L1"	0.281870665541629	0.000115775758683609
"PDE12"	0.28180475245818	0.000116221309282513
"GRAMD2"	0.281367643693297	0.000119216838934389
"ATXN7L1"	0.281366965054163	0.000119221545307773
"CLTC"	0.281360937237752	0.000119263355937005
"KCTD20"	0.281307466906275	0.000119634841851052
"CIT"	0.281288187729124	0.000119769049376303
"GNA15"	0.281181909348161	0.000120511412028462
"COL11A1"	0.280948439908607	0.000122157345620044
"PDZK1IP1"	0.280877770450864	0.000122659685843271
"EPHB4"	0.280719521514737	0.000123791580105002
"TMEM65"	0.280639413412318	0.000124368277957826
"TMEM50A"	0.280623428607954	0.000124483652622691
"ALPP"	0.280091743632233	0.000128378730046899
"SH3KBP1"	0.279947920472617	0.000129451771848245
"USP24"	0.279901696380999	0.000129798418346011
"RNF139"	0.27964437884699	0.000131744017024894
"CD274"	0.279551881383819	0.000132450031291583
"DTX4"	0.27951411528364	0.00013273930728647
"HOXA3"	0.279452053805771	0.000133215960342138
"SKA3"	0.278690865415682	0.000139193724550406
"SEMA3A"	0.2785801004018	0.000140084180322707
"PLCD3"	0.278389348870331	0.000141630141056187
"NEU3"	0.278278877679222	0.000142532734473761
"CLCF1"	0.277908051679972	0.000145601962844213
"SMC2"	0.277317087916542	0.000150621034549564
"TSKU"	0.277279435905802	0.000150946225002898
"PRSS16"	0.277024972394073	0.00015316120015921
"ZNF717"	0.276373553267285	0.000158970484311268
"EVPL"	0.27625152112568	0.000160081365384967
"CEBPZ"	0.276213906711381	0.000160425234102016
"RAB30"	0.276151319511494	0.000160998930487334
"DSP"	0.276095777966302	0.000161509646533014
"SETX"	0.275920119509611	0.00016313483030456
"NAT2"	0.275915314628715	0.000163179498477761
"GPR35"	0.275668687186225	0.000165487635041938
"DIO2"	0.275624339201911	0.000165905895997203
"RNF13"	0.275437716433277	0.000167676829093874
"ZHX1"	0.275340428239372	0.000168607010207561
"GABPA"	0.274741958865383	0.000174435732577345
"ZWINT"	0.274224737458202	0.000179623972170973
"DNASE1L1"	0.274172878933152	0.000180152024523863
"HMGXB3"	0.27344789489685	0.00018768739677297
"DCBLD2"	0.273195459708393	0.000190379402716297
"LYST"	0.273093706536303	0.000191474654626441
"COBLL1"	0.272993245301609	0.000192561758630994
"NEK6"	0.272764954839889	0.000195053540519482
"TINAG"	0.272334376224228	0.000199835258707613
"KCNE3"	0.272327077702028	0.000199917244520227
"AGR3"	0.272292071523459	0.000200310911951278
"ANKRD12"	0.272248284309872	0.000200804344506788
"HOXA10"	0.272126874293385	0.000202178427509863
"EPHA1"	0.272063376317998	0.00020290056257562
"HDAC1"	0.272001933730087	0.000203601609238728
"RPRD2"	0.271897146363203	0.000204802418087997
"COL1A2"	0.271678864496493	0.00020732502827527
"PAICS"	0.271513699384835	0.000209252986313865
"FEM1B"	0.271313839608888	0.000211608256570385
"SASS6"	0.271206810873415	0.000212879675965995
"RAB18"	0.27112286904513	0.000213881814004821
"CHORDC1"	0.27087387730818	0.000216880297468613
"GPR39"	0.270636024118071	0.000219781154558727
"SPDEF"	0.270527731691271	0.000221113819751439
"DMXL1"	0.270494532073896	0.000221523884123706
